avg_reward,avg_episode,avg_step,avg_time,flops_per_step,flops_per_episode,total_flops,reward_per_flops
-289.838,-1,-1,-1,9728,-9728,9728,-0.03

Episode,Score,Average Reward,Convergence Episode,Convergence Step,Convergence Time
1880,-795.5960332883718,-345.5200870364869,-1,-1,-1
1881,265.85773544583526,-337.9088550805861,-1,-1,-1
1882,-427.4787928202015,-337.43405930173327,-1,-1,-1
1883,-747.2420279227397,-341.50839210468706,-1,-1,-1
1884,-97.47717532838666,-334.5756002636169,-1,-1,-1
1885,-388.06348790371953,-333.71152944792027,-1,-1,-1
1886,-285.15290456581124,-332.40416889718387,-1,-1,-1
1887,-385.8790201828991,-334.1657688656789,-1,-1,-1
1888,-251.21065877524208,-333.81100211541934,-1,-1,-1
1889,-206.33403372448115,-337.02550563783035,-1,-1,-1
1890,-94.6067738593858,-332.92197898060186,-1,-1,-1
1891,-576.7305661172783,-336.95455212195674,-1,-1,-1
1892,-718.4351345005814,-345.48657134537046,-1,-1,-1
1893,-282.883889866511,-347.9817774872257,-1,-1,-1
1894,-758.7881765724652,-353.5046742272848,-1,-1,-1
1895,-348.2064520910663,-352.8615351116459,-1,-1,-1
1896,-525.9967837223098,-354.7360235954084,-1,-1,-1
1897,-77.49830919992243,-353.56301755555666,-1,-1,-1
1898,-215.3242650973425,-353.07061416400035,-1,-1,-1
1899,182.10984279895035,-350.12860249729323,-1,-1,-1
1900,-244.87793704776954,-350.163328934736,-1,-1,-1
1901,-83.77359622570509,-345.29252188765685,-1,-1,-1
1902,-206.78071054418066,-344.41084072242256,-1,-1,-1
1903,-123.60302583212503,-341.93450502475287,-1,-1,-1
1904,-89.146202520571,-340.45146810241835,-1,-1,-1
1905,-271.6635474804751,-338.9015856355306,-1,-1,-1
1906,-228.39260345481648,-336.9448619953632,-1,-1,-1
1907,-196.6516456520756,-337.4892369949539,-1,-1,-1
1908,-138.9953256232737,-338.5587063161638,-1,-1,-1
1909,-518.60542801018,-341.4618180272446,-1,-1,-1
1910,225.8623264901724,-337.3436969342982,-1,-1,-1
1911,-397.634065505834,-343.2115081164574,-1,-1,-1
1912,-334.88337045631886,-342.1836700948895,-1,-1,-1
1913,-367.96555871653004,-343.54110750124767,-1,-1,-1
1914,-84.8226449418409,-336.6283203285933,-1,-1,-1
1915,-110.99345378309216,-333.92569044410476,-1,-1,-1
1916,-713.5383087300951,-332.84202217124846,-1,-1,-1
1917,-429.1859206374038,-334.93085704207886,-1,-1,-1
1918,-288.5616964611845,-334.10708886571285,-1,-1,-1
1919,-167.24108883495592,-331.2742374956572,-1,-1,-1
1920,-772.6620380589112,-336.9061847202197,-1,-1,-1
1921,240.81802071522625,-332.8691989530152,-1,-1,-1
1922,-354.46141246748516,-333.20634113539586,-1,-1,-1
1923,247.3818120647445,-328.25621909689124,-1,-1,-1
1924,240.37100853312884,-324.5975862741391,-1,-1,-1
1925,-219.11353269998523,-324.2437393052053,-1,-1,-1
1926,234.22106222278208,-316.60226284657017,-1,-1,-1
1927,-224.993256466511,-313.15027223409,-1,-1,-1
1928,-202.45975239506345,-311.4196345094908,-1,-1,-1
1929,-14.174145571542823,-307.5659174904502,-1,-1,-1
1930,130.77142166059068,-301.9334442725114,-1,-1,-1
1931,-935.9675662514857,-308.9200188482906,-1,-1,-1
1932,-826.8434018288733,-314.8887069013244,-1,-1,-1
1933,-508.78042291779934,-313.4775372656931,-1,-1,-1
1934,-480.4518807028293,-313.57080740062537,-1,-1,-1
1935,-387.7919281538644,-314.1700321723783,-1,-1,-1
1936,-316.6868409158651,-311.18863279041807,-1,-1,-1
1937,-388.1826885118136,-311.6199129055512,-1,-1,-1
1938,-273.23144632879564,-309.00825888235744,-1,-1,-1
1939,-306.0694809576376,-305.5587303761504,-1,-1,-1
1940,-308.34399243938174,-305.5312953241655,-1,-1,-1
1941,-215.72984505920334,-305.9192928273303,-1,-1,-1
1942,-244.25899243719772,-304.2430648868425,-1,-1,-1
1943,-712.8284298641928,-308.9386328333024,-1,-1,-1
1944,-709.8784539917498,-309.1134091904419,-1,-1,-1
1945,-660.653224060797,-308.2839661480331,-1,-1,-1
1946,-790.1008301838646,-314.238460605571,-1,-1,-1
1947,-757.3773690602059,-317.4440515741799,-1,-1,-1
1948,-641.6793666583975,-316.8733637410317,-1,-1,-1
1949,-297.0264971051655,-319.0683332535797,-1,-1,-1
1950,-255.6282972746154,-318.9139717790158,-1,-1,-1
1951,-162.21836411669523,-319.5324756838938,-1,-1,-1
1952,-529.7649692698786,-321.92318550122985,-1,-1,-1
1953,-393.4530900989552,-323.39346724836736,-1,-1,-1
1954,-571.4399208964338,-326.13777993443045,-1,-1,-1
1955,-309.852732373582,-321.70332136359934,-1,-1,-1
1956,-1014.1949607788338,-326.82092214701356,-1,-1,-1
1957,-341.6732038837963,-322.0780201625522,-1,-1,-1
1958,-258.5047726396233,-315.10384932137146,-1,-1,-1
1959,-387.4227737298442,-316.53570136169367,-1,-1,-1
1960,-494.98224112896764,-321.0763992909681,-1,-1,-1
1961,-180.63105324084202,-320.3827721719235,-1,-1,-1
1962,-692.9062085344599,-325.54162370960995,-1,-1,-1
1963,-587.3683415452174,-326.09303988982896,-1,-1,-1
1964,-780.3501838913686,-329.75892937283277,-1,-1,-1
1965,-197.68574292165462,-327.2894235332986,-1,-1,-1
1966,-291.40747903928934,-329.2137550589622,-1,-1,-1
1967,-361.15724799368525,-331.4927455868446,-1,-1,-1
1968,-156.5530319941848,-330.7722662512665,-1,-1,-1
1969,-862.6288471796798,-336.8025440057671,-1,-1,-1
1970,-576.6177760582057,-335.03626442329477,-1,-1,-1
1971,-340.2736039636175,-338.30613395971034,-1,-1,-1
1972,-470.6828467968653,-340.94199294827087,-1,-1,-1
1973,-857.328376428802,-344.7188574785598,-1,-1,-1
1974,-122.01566309934854,-341.32273070173295,-1,-1,-1
1975,-224.86939631995523,-341.71054624835267,-1,-1,-1
1976,-880.7468542012988,-348.76523931428886,-1,-1,-1
1977,-368.15494235916253,-350.0237006891828,-1,-1,-1
1978,-298.475782776958,-351.56646967607486,-1,-1,-1
1979,-110.11021827994601,-350.41673103970095,-1,-1,-1
1980,-308.1374567915495,-345.5421452747328,-1,-1,-1
1981,-268.7443959059259,-350.8881665882504,-1,-1,-1
1982,-379.45604610740276,-350.40793912112235,-1,-1,-1
1983,-100.0843955400295,-343.93636279729515,-1,-1,-1
1984,-284.30399825334337,-345.80463102654466,-1,-1,-1
1985,-759.9471527513642,-349.52346767502127,-1,-1,-1
1986,-196.09023770772507,-348.63284100644034,-1,-1,-1
1987,-197.56005172632575,-346.7496513218747,-1,-1,-1
1988,-29.160713216976987,-344.529151866292,-1,-1,-1
1989,-110.94063677729332,-343.5752178968201,-1,-1,-1
1990,-853.6701755783376,-351.16585191400964,-1,-1,-1
1991,180.6467168148609,-343.5920790846883,-1,-1,-1
1992,-230.41958261979624,-338.7119235658805,-1,-1,-1
1993,-170.7963804778255,-337.5910484719937,-1,-1,-1
1994,-454.54383557665517,-334.54860506203556,-1,-1,-1
1995,-151.9421397639589,-332.5859619387645,-1,-1,-1
1996,-196.53411328750974,-329.2913352344165,-1,-1,-1
1997,-243.11973933242177,-330.9475495357415,-1,-1,-1
1998,-237.38597747041354,-331.1681666594722,-1,-1,-1
1999,230.28744555105658,-330.68639063195116,-1,-1,-1
